sale_date,sale_price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,waterfront,view_count,house_condition,overall_grade,above_basement_sqft,basement_sqft,house_age_years,renovation_year,zipcode,latitude,longitude,living_area_renovated_sqft,lot_area_renovated_sqft,,
2/15/2016,"637,000.00",4,2.5,2120,15000,2,No,None,Good,8,2120,0,35,0,98052,47.72,-122.10,"2,170.00","15,000.00",,
12/14/2017,"589,000.00",4,1,2210,4366,2,No,None,Fair,8,2210,0,117,0,98122,47.61,-122.31,"1,740.00","1,745.00",,
7/14/2017,"305,000.00",3,1.75,1400,10350,1,No,None,Good,7,1400,0,42,0,98059,47.48,-122.13,"1,780.00","10,457.00",,
3/15/2016,"600,000.00",4,2.25,2760,5200,2,No,None,Fair,7,1790,970,108,2003,98144,47.59,-122.31,"1,310.00","2,059.00",,
5/14/2017,"587,000.00",4,2.5,2550,6256,2,No,None,Fair,9,2550,0,26,0,98072,47.77,-122.17,"2,460.00","8,256.00",,
5/14/2017,"1,129,575.00",2,2.5,2220,4000,2,No,None,Fair,9,2220,0,18,0,98112,47.64,-122.28,"1,870.00","4,000.00",,
3/15/2016,"250,000.00",4,1,1320,11212,1,No,None,Excellent,6,1320,0,104,0,98002,47.31,-122.21,"1,060.00","6,766.00",,
4/15/2016,"515,000.00",3,3,2440,3202,2,No,None,Good,8,1640,800,36,0,98133,47.72,-122.34,"2,440.00","3,200.00",,
5/14/2017,"833,000.00",4,2.75,3780,10308,2,No,None,Fair,10,3780,0,19,0,98075,47.59,-121.98,"3,500.00","10,740.00",,
6/14/2017,"860,000.00",3,3.25,4720,32467,2,No,Twice,Fair,10,3190,1530,20,0,98059,47.51,-122.11,"3,260.00","26,386.00",,
9/14/2017,"550,000.00",4,3,2360,6678,1,No,None,Fair,8,1760,600,69,0,98115,47.69,-122.31,"1,640.00","6,380.00",,
3/15/2016,"180,000.00",2,1,890,6000,1,No,None,Okay,6,890,0,99,0,98178,47.50,-122.23,"1,100.00","6,000.00",,
6/14/2017,"507,000.00",4,1.75,1770,9375,1,No,None,Good,7,1170,600,50,0,98052,47.69,-122.11,"1,540.00","9,375.00",,
8/14/2017,"427,000.00",3,2,1720,128066,1,No,None,Fair,7,1720,0,24,0,98027,47.45,-121.98,"2,360.00","111,078.00",,
11/14/2017,"616,950.00",3,3.5,2490,2722,2,No,None,Fair,8,2020,470,19,0,98005,47.59,-122.17,"2,490.00","2,755.00",,
7/14/2017,"372,000.00",4,1.75,1890,10550,1,No,None,Excellent,7,1010,880,49,0,98056,47.51,-122.19,"1,930.00","7,291.00",,
10/14/2017,"290,000.00",2,1,1020,6380,1,No,None,Fair,7,1020,0,88,1973,98115,47.70,-122.32,"1,380.00","6,380.00",,
3/15/2016,"329,990.00",4,2.75,2420,8438,2,No,None,Fair,8,2420,0,21,0,98022,47.21,-122.01,"2,270.00","8,770.00",,
10/14/2017,"393,500.00",3,1.75,1600,8156,1,No,None,Excellent,7,1600,0,70,0,98155,47.74,-122.30,"1,200.00","8,156.00",,
5/14/2017,"1,129,575.00",5,3.25,3370,17458,1,No,Twice,Excellent,10,2000,1370,36,0,98040,47.56,-122.23,"4,240.00","15,202.00",,
5/14/2017,"240,000.00",4,2.25,1720,8300,1,No,None,Good,8,1720,0,45,0,98023,47.32,-122.39,"2,010.00","8,000.00",,
5/14/2017,"285,000.00",3,1,1090,8640,1,No,None,Good,6,1090,0,45,0,98166,47.46,-122.36,"1,260.00","8,400.00",,
4/15/2016,"382,500.00",3,1.5,1090,9862,1,No,None,Fair,8,1090,0,31,0,98074,47.63,-122.04,"1,710.00","9,862.00",,
3/15/2016,"1,129,575.00",4,3.75,3600,16101,1,No,None,Fair,9,3600,0,67,0,98112,47.63,-122.29,"3,650.00","9,506.00",,
8/14/2017,"800,000.00",3,2.5,2760,9471,1,No,Twice,Fair,8,1760,1000,62,0,98115,47.68,-122.27,"3,040.00","6,765.00",,
4/15/2016,"550,000.00",4,3.5,2770,24140,2,No,None,Fair,8,2770,0,51,0,98033,47.66,-122.19,"1,720.00","16,011.00",,
12/14/2017,"387,846.00",4,1.75,2520,15205,1,No,None,Good,7,2040,480,64,0,98028,47.76,-122.26,"1,680.00","10,000.00",,
8/14/2017,"367,500.00",4,2,1960,16015,1,No,None,Fair,7,1960,0,38,0,98002,47.33,-122.22,"1,960.00","16,015.00",,
8/14/2017,"780,500.00",5,1,1760,4264,2,No,None,Fair,8,1760,0,116,0,98112,47.62,-122.31,"2,130.00","4,264.00",,
5/15/2016,"680,000.00",3,1.75,1090,6775,1,No,None,Good,7,850,240,68,0,98115,47.69,-122.32,"1,580.00","5,760.00",,
12/14/2017,"434,400.00",5,1.75,1960,7875,1,No,None,Good,7,1960,0,50,0,98034,47.73,-122.18,"1,800.00","7,764.00",,
6/14/2017,"370,000.00",2,1,1220,17172,1,No,None,Good,6,1220,0,71,0,98033,47.69,-122.16,"1,510.00","12,915.00",,
3/15/2016,"465,000.00",3,1.75,1730,8073,1,No,None,Fair,8,1350,380,47,0,98177,47.77,-122.37,"2,500.00","8,073.00",,
3/15/2016,"323,000.00",3,2,1830,6925,1,No,None,Good,8,1830,0,39,0,98058,47.44,-122.12,"2,010.00","7,350.00",,
1/15/2016,"270,000.00",4,2.5,1600,9921,2,No,None,Fair,7,1600,0,9,0,98042,47.37,-122.12,"2,140.00","5,806.00",,
12/14/2017,"1,129,575.00",3,1.75,2040,42693,1,No,Twice,Fair,10,2040,0,38,0,98052,47.65,-122.12,"2,640.00","11,957.00",,
6/14/2017,"560,000.00",4,2.5,2710,6583,2,No,None,Fair,9,2710,0,15,0,98059,47.49,-122.14,"2,710.00","6,583.00",,
4/15/2016,"450,000.00",3,1,1140,4500,1,No,None,Fair,6,840,300,111,0,98144,47.59,-122.31,"1,150.00","3,000.00",,
6/14/2017,"290,000.00",2,1,930,7740,1,No,None,Fair,6,930,0,94,0,98125,47.71,-122.29,"1,250.00","7,740.00",,
9/14/2017,"354,000.00",3,2,1010,21340,1,No,None,Fair,8,1010,0,38,0,98074,47.62,-122.04,"1,700.00","13,045.00",,
3/15/2016,"705,000.00",5,3,2380,5000,2,No,None,Excellent,7,2380,0,109,0,98107,47.67,-122.39,"1,800.00","4,650.00",,
8/14/2017,"445,000.00",3,2.25,1860,7200,1,No,None,Good,7,1240,620,41,0,98034,47.73,-122.19,"1,560.00","7,630.00",,
7/14/2017,"229,900.00",3,1,1440,11925,1,No,None,Fair,7,1440,0,50,0,98003,47.27,-122.30,"1,440.00","10,425.00",,
3/15/2016,"610,000.00",4,2.5,2980,5896,2,No,None,Fair,8,2980,0,17,0,98053,47.69,-122.04,"2,900.00","5,712.00",,
12/14/2017,"535,000.00",3,3.25,2670,5108,2,No,Twice,Fair,9,2670,0,18,0,98065,47.53,-121.87,"2,670.00","6,500.00",,
2/15/2016,"437,400.00",3,1.75,2150,8925,1,No,None,Good,7,2150,0,58,0,98008,47.63,-122.12,"1,100.00","7,875.00",,
8/14/2017,"540,000.00",5,2.75,3160,10059,2,No,None,Fair,10,1740,1420,40,0,98011,47.75,-122.22,"3,120.00","11,557.00",,
6/14/2017,"570,000.00",3,2,1890,29185,1,No,None,Fair,7,1470,420,69,2013,98006,47.56,-122.17,"2,580.00","11,600.00",,
10/14/2017,"533,000.00",3,2.5,2810,4607,2,No,None,Fair,8,2810,0,14,0,98011,47.77,-122.23,"2,540.00","4,871.00",,
4/15/2016,"555,000.00",3,2.5,2690,4819,2,No,None,Fair,7,2690,0,14,0,98065,47.53,-121.85,"2,360.00","4,829.00",,
6/14/2017,"239,950.00",3,1.75,1230,9600,1,No,None,Good,7,1230,0,34,0,98042,47.37,-122.10,"1,330.00","8,250.00",,
1/15/2016,"350,000.00",3,1,950,9451,1,No,None,Good,7,950,0,41,0,98034,47.73,-122.19,"1,480.00","8,352.00",,
6/14/2017,"245,000.00",2,1,1200,4880,1,No,None,Fair,6,980,220,75,0,98106,47.53,-122.35,"1,040.00","4,880.00",,
6/14/2017,"456,000.00",4,1.75,1670,9886,1,No,None,Excellent,7,1670,0,71,0,98125,47.72,-122.29,"2,590.00","9,997.00",,
8/14/2017,"465,000.00",4,2.25,2140,7701,1,No,None,Good,7,1470,670,41,0,98034,47.72,-122.17,"2,130.00","8,050.00",,
1/15/2016,"445,000.00",2,1.75,1440,4660,1,No,Twice,Fair,8,1440,0,10,0,98053,47.71,-122.02,"1,680.00","4,989.00",,
7/14/2017,"517,850.00",5,2.75,3050,7500,1,No,None,Good,8,1800,1250,52,0,98034,47.72,-122.19,"2,060.00","7,848.00",,
9/14/2017,"329,000.00",5,2.75,2570,7260,2,No,None,Fair,8,2570,0,22,0,98092,47.26,-122.21,"2,200.00","7,421.00",,
5/14/2017,"512,500.00",3,2.5,1840,2875,2,No,None,Good,7,1840,0,21,0,98116,47.56,-122.39,"1,240.00","5,750.00",,
6/14/2017,"365,000.00",2,1,1250,8100,1,No,None,Good,7,1250,0,71,0,98125,47.73,-122.33,"1,710.00","8,100.00",,
3/15/2016,"450,500.00",3,1,1410,9384,1,No,None,Fair,7,1410,0,70,0,98133,47.72,-122.33,"1,990.00","9,384.00",,
10/14/2017,"915,000.00",3,1,1560,8232,1,No,None,Fair,7,1560,0,66,0,98004,47.62,-122.21,"1,930.00","8,286.00",,
6/14/2017,"205,000.00",3,1,960,7314,1,No,None,Excellent,6,960,0,58,0,98002,47.29,-122.22,990.00,"7,314.00",,
8/14/2017,"314,000.00",4,2.5,1870,8449,2,No,None,Fair,8,1870,0,26,0,98188,47.44,-122.27,"2,160.00","8,113.00",,
7/14/2017,"496,000.00",2,1,900,9260,1,No,None,Fair,7,900,0,72,0,98107,47.67,-122.36,"1,230.00","6,913.00",,
4/15/2016,"329,950.00",4,1,2050,7590,1,No,None,Fair,7,1280,770,61,0,98178,47.49,-122.22,"2,050.00","7,800.00",,
6/14/2017,"375,000.00",4,2,2400,6000,2,No,None,Fair,6,2400,0,105,1945,98011,47.76,-122.21,"1,780.00","8,732.00",,
6/14/2017,"623,000.00",3,2.5,1850,7777,2,No,None,Excellent,8,1850,0,29,0,98033,47.69,-122.17,"1,850.00","8,482.00",,
6/14/2017,"310,000.00",4,1.5,1220,9600,1,No,None,Fair,6,1220,0,38,0,98014,47.65,-121.91,"1,180.00","9,000.00",,
3/15/2016,"532,500.00",3,3.25,3140,37120,1,No,None,Fair,9,1760,1380,34,0,98065,47.52,-121.84,"2,100.00","13,500.00",,
5/14/2017,"960,000.00",4,2.25,2410,4560,2,No,Twice,Excellent,9,1800,610,89,0,98117,47.68,-122.40,"2,150.00","5,100.00",,
6/14/2017,"598,000.00",4,2.5,3130,40918,2,No,None,Fair,9,3130,0,24,0,98045,47.48,-121.72,"2,760.00","35,440.00",,
8/14/2017,"683,000.00",3,2.5,2300,9218,2,No,Twice,Fair,9,2300,0,20,0,98027,47.55,-122.08,"2,730.00","9,930.00",,
2/15/2016,"425,000.00",5,2.5,2840,9425,1,No,None,Good,7,1590,1250,56,0,98155,47.76,-122.30,"1,900.00","11,600.00",,
5/14/2017,"533,000.00",5,2.75,1800,3780,1.5,No,None,Fair,7,1400,400,92,0,98103,47.68,-122.34,"1,400.00","3,780.00",,
5/14/2017,"375,000.00",3,1,1190,9486,1,No,None,Good,7,1190,0,65,0,98166,47.43,-122.34,"2,100.00","10,400.00",,
6/14/2017,"250,500.00",3,2,1710,7225,2,No,None,Good,7,1710,0,30,0,98023,47.29,-122.37,"1,710.00","7,225.00",,
8/14/2017,"257,000.00",4,1.75,1900,22896,1.5,No,None,Fair,7,1360,540,96,1990,98010,47.31,-122.02,"1,300.00","8,960.00",,
6/14/2017,"218,000.00",3,1,880,18205,1,No,None,Good,6,880,0,73,0,98178,47.50,-122.24,"1,110.00","16,115.00",,
6/14/2017,"460,000.00",3,2,2060,4437,1,No,None,Fair,7,1030,1030,89,0,98126,47.57,-122.38,"1,750.00","4,452.00",,
4/15/2016,"255,544.00",3,1,1360,6186,1.5,No,None,Good,6,760,600,77,0,98133,47.75,-122.33,"1,610.00","7,453.00",,
9/14/2017,"560,000.00",2,2,1680,4647,1,No,None,Fair,8,1680,0,10,0,98053,47.71,-122.02,"1,680.00","4,950.00",,
2/15/2016,"480,000.00",4,2.5,2980,4074,2,No,None,Fair,8,2980,0,7,0,98019,47.73,-121.97,"2,320.00","4,255.00",,
10/14/2017,"1,129,575.00",5,1.75,2130,19180,1,No,None,Fair,8,1500,630,50,0,98004,47.64,-122.21,"3,650.00","19,180.00",,
4/15/2016,"580,000.00",3,2.75,2650,9752,1,No,None,Fair,9,2650,0,29,0,98028,47.77,-122.26,"3,030.00","9,910.00",,
6/14/2017,"475,000.00",3,2.5,1700,9100,1,No,None,Fair,8,1160,540,20,0,98126,47.54,-122.38,"1,590.00","8,374.00",,
6/14/2017,"1,129,575.00",4,2.5,2680,12215,1,Yes,Four,Fair,9,1590,1090,62,0,98166,47.44,-122.35,"2,960.00","19,964.00",,
3/15/2016,"700,000.00",3,2.5,2530,623779,1,No,None,Good,8,2530,0,38,0,98038,47.42,-121.95,"2,120.00","100,623.00",,
9/14/2017,"590,000.00",3,2.5,2520,10223,2,No,None,Fair,10,2520,0,30,0,98074,47.63,-122.04,"2,630.00","10,091.00",,
2/15/2016,"264,500.00",3,2.5,1630,8346,1,No,None,Fair,8,1630,0,28,0,98092,47.26,-122.22,"2,110.00","8,619.00",,
10/14/2017,"465,000.00",2,1,730,2600,1,No,None,Good,6,730,0,100,0,98107,47.68,-122.38,"1,480.00","3,900.00",,
3/15/2016,"290,000.00",3,1,910,7620,1,No,Twice,Fair,7,910,0,47,0,98106,47.53,-122.34,"1,660.00","7,620.00",,
11/14/2017,"1,129,575.00",4,4.5,4510,12873,2,No,Twice,Fair,10,4510,0,20,0,98033,47.65,-122.20,"2,200.00","8,528.00",,
6/14/2017,"416,000.00",3,1,1110,12150,1,No,None,Good,7,1110,0,61,0,98008,47.60,-122.12,"1,490.00","8,200.00",,
1/15/2016,"360,000.00",4,2,1450,8940,1,No,None,Fair,7,1450,0,56,0,98034,47.73,-122.24,"1,310.00","8,914.00",,
6/14/2017,"585,083.00",5,2.75,2910,36250,1,No,None,Fair,8,1590,1320,41,0,98075,47.59,-122.08,"2,910.00","37,376.00",,
5/14/2017,"840,000.00",4,2.75,2600,2750,1.5,No,None,Fair,7,1620,980,82,0,98119,47.64,-122.36,"1,960.00","3,705.00",,
3/15/2016,"81,000.00",2,1,730,9975,1,No,None,Bad,5,730,0,75,0,98168,47.48,-122.32,860.00,"9,000.00",,
1/15/2016,"1,129,575.00",3,2.25,2440,9200,1,No,Once,Good,8,2440,0,68,0,98105,47.66,-122.27,"2,750.00","6,211.00",,
11/14/2017,"326,000.00",4,1.75,2290,7380,1,No,None,Fair,7,1390,900,55,0,98178,47.50,-122.25,"1,170.00","7,381.00",,
2/15/2016,"447,000.00",2,1,720,7500,1,No,Twice,Fair,6,720,0,93,0,98136,47.52,-122.39,"1,390.00","5,000.00",,
10/14/2017,"185,000.00",3,1,940,7125,1.5,No,None,Good,7,940,0,60,0,98032,47.38,-122.30,"1,170.00","7,125.00",,
7/14/2017,"439,950.00",3,2.5,1540,7773,2,No,None,Good,8,1540,0,36,0,98034,47.72,-122.19,"1,630.00","7,340.00",,
10/14/2017,"234,000.00",3,1.5,1140,10300,1.5,No,None,Good,6,1140,0,51,0,98045,47.45,-121.77,"1,250.00","9,975.00",,
12/14/2017,"485,000.00",4,2.5,2100,8886,2,No,None,Good,7,2100,0,54,0,98007,47.59,-122.13,"1,840.00","9,058.00",,
7/14/2017,"750,000.00",4,1.75,2670,6250,2,No,None,Good,8,2020,650,77,0,98199,47.65,-122.39,"1,820.00","6,250.00",,
5/15/2016,"865,000.00",4,2,2750,5527,2,No,None,Fair,8,2130,620,117,1987,98119,47.65,-122.37,"1,290.00","1,764.00",,
6/14/2017,"287,500.00",4,2.5,2570,9000,1,No,None,Good,8,1590,980,39,0,98023,47.30,-122.37,"2,120.00","8,571.00",,
7/14/2017,"375,000.00",3,1.75,1660,9673,1,No,None,Fair,7,1130,530,42,0,98072,47.76,-122.16,"1,260.00","9,681.00",,
9/14/2017,"565,000.00",3,2.25,1700,8800,1,No,None,Excellent,7,850,850,49,0,98033,47.69,-122.19,"2,180.00","8,960.00",,
2/15/2016,"260,000.00",4,3,1530,8306,2,No,None,Fair,7,1530,0,8,0,98042,47.35,-122.15,"1,930.00","6,925.00",,
10/14/2017,"190,000.00",3,1,1260,10900,1,No,None,Good,6,1260,0,75,0,98056,47.49,-122.19,"1,090.00","8,137.00",,
9/14/2017,"399,950.00",5,2,2760,6420,1,No,None,Excellent,7,1380,1380,54,0,98118,47.54,-122.28,"1,400.00","7,112.00",,
3/15/2016,"275,000.00",3,2.5,1830,7062,2,No,None,Fair,7,1830,0,28,0,98023,47.29,-122.35,"1,820.00","6,434.00",,
12/14/2017,"528,000.00",3,2.75,2160,4086,1,No,None,Fair,7,1380,780,31,0,98126,47.54,-122.38,"1,300.00","4,080.00",,
10/14/2017,"315,000.00",3,2,1770,9685,1,No,None,Fair,5,1770,0,70,0,98166,47.48,-122.34,"1,520.00","11,122.00",,
8/14/2017,"614,306.00",2,2.25,2210,5500,1,No,None,Good,8,1410,800,50,0,98117,47.70,-122.39,"2,140.00","6,600.00",,
3/15/2016,"1,129,575.00",3,3.5,4560,14608,2,No,Twice,Fair,10,4560,0,28,0,98034,47.70,-122.23,"4,050.00","14,226.00",,
7/14/2017,"590,000.00",3,2.5,2110,3870,2,No,None,Fair,9,2110,0,14,0,98029,47.55,-121.99,"2,300.00","3,870.00",,
3/15/2016,"261,500.00",3,1,1130,3600,1,No,None,Fair,6,1130,0,110,0,98144,47.60,-122.30,"1,710.00","2,231.00",,
5/14/2017,"300,000.00",4,2.5,1960,9898,2,No,None,Fair,8,1960,0,17,0,98030,47.38,-122.17,"2,130.00","7,662.00",,
9/14/2017,"439,000.00",3,2.25,2230,4551,1.5,No,Twice,Excellent,8,1450,780,90,0,98178,47.51,-122.24,"2,060.00","7,200.00",,
9/14/2017,"277,554.00",5,2.25,2350,13000,1,No,None,Fair,7,2350,0,57,0,98178,47.49,-122.26,"1,570.00","11,440.00",,
6/14/2017,"215,000.00",3,2,1340,8505,1,No,None,Fair,6,1340,0,87,0,98168,47.47,-122.30,"1,370.00","9,000.00",,
9/14/2017,"1,129,575.00",2,2.25,2160,17861,2,Yes,Four,Good,9,2160,0,62,0,98146,47.50,-122.39,"2,660.00","18,530.00",,
2/15/2016,"420,000.00",4,2,1700,6375,1,No,None,Good,7,850,850,68,0,98115,47.70,-122.30,"1,470.00","8,360.00",,
4/15/2016,"485,000.00",3,2.5,1650,3436,2,No,None,Fair,7,1650,0,15,0,98053,47.68,-122.04,"1,680.00","3,446.00",,
12/14/2017,"202,500.00",3,2,1540,8316,1,No,None,Excellent,6,1540,0,64,0,98002,47.32,-122.22,"1,250.00","8,316.00",,
2/15/2016,"710,000.00",5,3.25,3920,8572,2,No,None,Fair,9,3920,0,11,0,98065,47.54,-121.89,"3,335.00","7,258.00",,
4/15/2016,"535,000.00",4,2.5,3250,6933,2,No,None,Fair,8,3250,0,9,0,98059,47.50,-122.15,"3,030.00","5,308.00",,
12/14/2017,"260,000.00",4,1.75,1360,7700,1,No,None,Good,7,1360,0,52,0,98058,47.46,-122.18,"1,321.00","7,756.00",,
5/14/2017,"254,000.00",3,2,1480,7480,1,No,None,Good,7,1480,0,26,0,98038,47.35,-122.06,"1,680.00","7,146.00",,
5/14/2017,"600,000.00",4,2.5,2360,5226,2,No,None,Fair,8,2360,0,17,0,98034,47.71,-122.23,"2,440.00","5,156.00",,
9/14/2017,"285,000.00",3,2.5,1800,2516,2,No,None,Fair,7,1800,0,17,0,98108,47.54,-122.29,"1,800.00","2,562.00",,
10/14/2017,"800,000.00",4,3.75,2540,20662,2,No,None,Fair,10,2540,0,20,0,98075,47.59,-122.01,"2,490.00","37,731.00",,
6/14/2017,"165,000.00",3,1,1200,13100,1,No,None,Fair,6,1200,0,75,0,98168,47.48,-122.26,"1,960.00","11,285.00",,
11/14/2017,"216,500.00",2,1,710,6960,1,No,None,Good,6,710,0,75,0,98178,47.49,-122.25,940.00,"7,680.00",,
9/14/2017,"387,990.00",4,2.5,2640,5595,2,No,None,Fair,8,2640,0,7,0,98038,47.36,-122.05,"1,840.00","5,011.00",,
11/14/2017,"500,000.00",4,2.5,3010,5040,2,No,None,Fair,8,3010,0,12,0,98133,47.71,-122.35,"1,090.00","5,040.00",,
10/14/2017,"650,000.00",4,2.5,2770,5612,2,No,None,Fair,7,2770,0,17,0,98053,47.69,-122.04,"2,770.00","5,177.00",,
6/14/2017,"646,000.00",4,2.5,2310,4079,2,No,None,Fair,8,2310,0,10,0,98117,47.69,-122.36,"1,220.00","4,800.00",,
1/15/2016,"323,400.00",4,3,2060,9138,1,No,None,Fair,8,1430,630,26,0,98092,47.32,-122.19,"2,250.00","7,820.00",,
8/14/2017,"300,000.00",3,2.5,1880,4200,2,No,None,Fair,7,1880,0,11,0,98038,47.37,-122.02,"2,090.00","4,200.00",,
10/14/2017,"712,500.00",5,2,2280,5400,1.5,No,None,Good,7,1340,940,71,0,98105,47.67,-122.28,"1,770.00","5,000.00",,
6/14/2017,"550,000.00",3,1.75,1380,3402,1.5,No,None,Fair,7,1380,0,118,2000,98122,47.61,-122.30,"1,500.00","5,496.00",,
2/15/2016,"400,000.00",3,1,1180,7537,1,No,None,Fair,7,1180,0,49,0,98034,47.72,-122.22,"1,220.00","7,425.00",,
10/14/2017,"255,000.00",4,1.75,1650,7200,1,No,None,Fair,7,1100,550,41,0,98031,47.39,-122.19,"1,620.00","7,374.00",,
12/14/2017,"660,000.00",3,1.75,2030,9032,2,No,Twice,Good,7,2030,0,55,0,98008,47.59,-122.12,"2,350.00","8,937.00",,
3/15/2016,"925,000.00",4,2.25,2110,6375,1,No,Twice,Good,8,1600,510,77,0,98115,47.68,-122.27,"2,760.00","6,375.00",,
8/14/2017,"534,000.00",4,2.25,2130,7210,1,No,None,Excellent,7,1330,800,53,0,98008,47.63,-122.12,"1,310.00","7,896.00",,
11/14/2017,"215,000.00",3,1,1690,7700,1,No,None,Good,7,1690,0,49,0,98003,47.34,-122.30,"1,590.00","7,700.00",,
10/14/2017,"1,129,575.00",3,2.5,2510,12779,1.5,No,Four,Fair,10,2510,0,50,0,98034,47.70,-122.23,"2,810.00","12,225.00",,
5/14/2017,"1,129,575.00",5,4.25,3530,7924,2,No,None,Fair,10,3530,0,17,0,98040,47.59,-122.24,"1,750.00","9,226.00",,
2/15/2016,"212,000.00",3,1.75,1470,8350,1,No,None,Fair,7,1470,0,28,0,98001,47.26,-122.25,"1,590.00","8,182.00",,
6/14/2017,"265,000.00",3,1.75,1840,7300,1,No,None,Fair,8,1840,0,52,0,98023,47.31,-122.37,"1,920.00","8,010.00",,
12/14/2017,"400,000.00",3,1.75,1860,5750,1.5,No,None,Excellent,6,1300,560,100,0,98116,47.56,-122.38,"1,550.00","5,750.00",,
2/15/2016,"311,500.00",4,2.5,1940,10133,2,No,None,Fair,8,1940,0,26,0,98031,47.39,-122.17,"1,940.00","7,265.00",,
3/15/2016,"1,129,575.00",4,3.5,4420,20759,2,No,None,Fair,10,4420,0,15,0,98004,47.64,-122.22,"3,020.00","20,666.00",,
10/14/2017,"225,000.00",2,1,800,6050,1,No,None,Good,6,800,0,74,0,98178,47.50,-122.24,880.00,"6,050.00",,
6/14/2017,"1,129,575.00",4,2.5,3700,21755,1,No,Four,Fair,10,2620,1080,30,0,98006,47.57,-122.11,"3,480.00","13,786.00",,
2/15/2016,"380,000.00",3,1,1400,8710,1,No,None,Good,7,1400,0,70,0,98146,47.51,-122.38,"1,460.00","8,710.00",,
7/14/2017,"600,000.00",4,2.5,2250,11370,2,No,None,Fair,8,2250,0,27,0,98034,47.71,-122.24,"2,190.00","9,611.00",,
5/14/2017,"600,000.00",3,2.25,2230,9053,2,No,None,Good,9,2230,0,31,0,98007,47.66,-122.14,"2,390.00","8,038.00",,
12/14/2017,"315,000.00",3,2.5,1950,3000,2,No,None,Fair,7,1950,0,17,0,98146,47.49,-122.34,"1,620.00","6,000.00",,
6/14/2017,"847,000.00",5,1,2550,4623,2.5,No,None,Good,9,2550,0,113,0,98122,47.61,-122.29,"1,570.00","3,875.00",,
4/15/2016,"730,000.00",4,2.5,2750,10351,2,No,None,Fair,10,2750,0,20,0,98075,47.59,-121.98,"3,370.00","10,351.00",,
5/14/2017,"1,060,000.00",4,2,2290,11137,1,No,None,Good,8,2290,0,63,0,98004,47.59,-122.20,"2,300.00","10,463.00",,
5/15/2016,"1,129,575.00",4,2.25,2350,17709,2,No,None,Good,9,2350,0,41,0,98039,47.62,-122.24,"3,360.00","19,855.00",,
4/15/2016,"664,000.00",2,1.75,1720,5785,1,No,None,Fair,6,860,860,70,2002,98118,47.56,-122.27,"1,680.00","5,184.00",,
4/15/2016,"454,450.00",4,3,2810,6000,2,No,None,Fair,9,2810,0,11,0,98038,47.37,-122.06,"2,790.00","6,000.00",,
1/15/2016,"341,000.00",3,1,940,4200,1,No,None,Fair,7,940,0,63,0,98103,47.69,-122.35,"1,380.00","4,080.00",,
10/14/2017,"276,693.00",4,1,1190,8875,1.5,No,None,Good,7,1190,0,72,0,98155,47.75,-122.30,"1,190.00","8,875.00",,
11/14/2017,"185,000.00",2,1,1390,11340,1,No,None,Good,7,1390,0,49,0,98168,47.50,-122.30,"1,200.00","10,224.00",,
9/14/2017,"160,000.00",2,2.5,1660,2258,2,No,None,Fair,7,1660,0,37,0,98042,47.38,-122.15,"1,740.00","2,390.00",,
6/14/2017,"270,000.00",4,2.5,1920,8497,2,No,None,Fair,8,1920,0,20,0,98092,47.26,-122.21,"1,940.00","8,436.00",,
7/14/2017,"300,000.00",4,1.5,1460,8760,1,No,None,Fair,7,1460,0,60,0,98166,47.47,-122.36,"1,610.00","9,375.00",,
8/14/2017,"264,950.00",3,1.5,1370,10115,1,No,None,Good,7,1370,0,61,0,98022,47.20,-122.00,"1,450.00","9,282.00",,
4/15/2016,"209,950.00",2,1,1050,6250,1,No,None,Good,6,840,210,75,0,98168,47.50,-122.33,"1,310.00","12,500.00",,
3/15/2016,"850,000.00",3,2.5,3360,8708,2,No,None,Fair,9,3360,0,12,0,98053,47.70,-122.02,"1,810.00","4,764.00",,
5/14/2017,"645,000.00",4,2.5,3160,11380,2,No,None,Fair,9,3160,0,35,0,98074,47.63,-122.04,"2,970.00","10,385.00",,
1/15/2016,"855,000.00",4,2.25,2480,36974,2,No,None,Good,9,2480,0,45,0,98005,47.64,-122.15,"3,160.00","35,070.00",,
12/14/2017,"632,500.00",4,1.5,2720,37258,2,No,None,Fair,10,2720,0,24,0,98077,47.74,-122.04,"3,270.00","39,714.00",,
8/14/2017,"289,950.00",3,2.5,2070,5013,2,No,None,Fair,8,2070,0,31,0,98023,47.32,-122.40,"1,670.00","5,013.00",,
9/14/2017,"850,000.00",2,1.75,2170,25732,1,No,Twice,Good,8,2170,0,66,0,98177,47.75,-122.37,"3,020.00","23,135.00",,
6/14/2017,"565,000.00",4,2.75,3260,4900,2,No,None,Fair,9,3260,0,5,0,98059,47.48,-122.12,"3,260.00","6,132.00",,
4/15/2016,"792,000.00",3,2.5,2250,19270,2,No,None,Fair,8,2250,0,19,0,98074,47.66,-122.09,"2,940.00","19,541.00",,
12/14/2017,"260,000.00",3,2.25,1950,9600,1,No,None,Good,7,1200,750,31,0,98092,47.28,-122.15,"1,760.00","8,850.00",,
4/15/2016,"585,000.00",3,2,2220,209523,1,No,None,Fair,7,2220,0,27,0,98019,47.76,-121.91,"1,600.00","210,830.00",,
